No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
25982,5.0,29.0,17.0,7.0,200.0,82.0,6.8,1018.0,-14.7,0.0,NW,4.6,Aotizhongxin,2016-02-16 13:00:00
25983,5.0,41.0,20.0,6.0,200.0,84.0,6.9,1017.7,-14.0,0.0,NW,8.1,Aotizhongxin,2016-02-16 14:00:00
25984,10.0,46.0,21.0,7.0,200.0,84.0,7.8,1017.2,-13.2,0.0,NW,5.6,Aotizhongxin,2016-02-16 15:00:00
25985,7.0,67.0,23.0,8.0,200.0,83.0,7.6,1017.4,-13.4,0.0,NW,6.3,Aotizhongxin,2016-02-16 16:00:00
25986,5.0,66.0,26.0,9.0,300.0,79.0,7.3,1017.7,-13.1,0.0,NW,6.0,Aotizhongxin,2016-02-16 17:00:00
25987,7.0,67.0,28.0,12.0,300.0,75.0,6.6,1018.5,-12.6,0.0,NW,3.3,Aotizhongxin,2016-02-16 18:00:00
25988,7.0,56.0,28.0,16.0,300.0,70.0,6.4,1019.4,-12.2,0.0,NNW,3.5,Aotizhongxin,2016-02-16 19:00:00
25989,5.0,38.0,27.0,18.0,300.0,68.0,5.0,1020.3,-12.0,0.0,NE,2.2,Aotizhongxin,2016-02-16 20:00:00
25990,12.0,38.0,37.0,28.0,500.0,56.0,4.2,1021.0,-12.3,0.0,N,2.5,Aotizhongxin,2016-02-16 21:00:00
25991,11.0,22.0,33.0,41.0,500.0,42.0,3.2,1021.6,-12.7,0.0,NE,1.6,Aotizhongxin,2016-02-16 22:00:00
25992,11.0,19.0,31.0,32.0,500.0,50.0,2.9,1022.0,-13.0,0.0,N,2.4,Aotizhongxin,2016-02-16 23:00:00
25993,9.0,25.0,30.0,21.0,500.0,60.0,3.8,1021.9,-12.6,0.0,NNW,1.6,Aotizhongxin,2016-02-17 00:00:00
25994,10.0,21.0,31.0,28.0,600.0,50.0,0.2,1022.0,-11.5,0.0,SSE,0.8,Aotizhongxin,2016-02-17 01:00:00
25995,13.0,28.0,10.0,43.0,700.0,27.0,-1.8,1021.9,-10.6,0.0,ESE,0.7,Aotizhongxin,2016-02-17 02:00:00
25996,12.0,24.0,6.0,37.0,700.0,25.0,-2.6,1021.8,-10.0,0.0,SE,0.9,Aotizhongxin,2016-02-17 03:00:00
25997,20.0,21.0,5.0,33.0,700.0,33.94703389830509,-2.5,1021.3,-9.9,0.0,SW,1.2,Aotizhongxin,2016-02-17 04:00:00
25998,13.0,22.0,4.0,54.0,1000.0,13.0,-3.5,1020.9,-10.6,0.0,NE,0.3,Aotizhongxin,2016-02-17 05:00:00
25999,16.0,21.0,5.0,63.0,1300.0,4.0,-4.2,1020.6,-10.0,0.0,SW,0.3,Aotizhongxin,2016-02-17 06:00:00
26000,66.0,66.0,8.0,67.0,1600.0,4.0,-4.3,1020.6,-9.5,0.0,SW,0.9,Aotizhongxin,2016-02-17 07:00:00
26001,43.0,54.0,9.0,69.0,1800.0,5.0,-0.4,1021.2,-9.8,0.0,WNW,1.2,Aotizhongxin,2016-02-17 08:00:00
26002,54.0,54.0,17.0,68.0,1900.0,11.0,4.3,1021.2,-9.5,0.0,E,0.5,Aotizhongxin,2016-02-17 09:00:00
26003,77.0,77.0,29.0,68.0,2000.0,18.0,5.3,1020.5,-10.9,0.0,WSW,1.2,Aotizhongxin,2016-02-17 10:00:00
26004,78.0,78.0,27.0,60.0,1600.0,35.0,6.5,1019.6,-11.7,0.0,WSW,3.1,Aotizhongxin,2016-02-17 11:00:00
26005,71.0,71.0,24.0,39.0,1300.0,66.0,7.4,1018.2,-10.9,0.0,WSW,3.2,Aotizhongxin,2016-02-17 12:00:00
26006,64.0,64.0,22.0,28.0,1100.0,72.0,8.2,1016.6,-11.7,0.0,SW,4.1,Aotizhongxin,2016-02-17 13:00:00
26007,74.11009174311927,92.55870967741936,19.0,19.0,800.0,79.0,9.5,1015.2,-12.4,0.0,SW,1.9,Aotizhongxin,2016-02-17 14:00:00
26008,73.69816272965879,94.35904392764857,9.0,19.0,700.0,84.0,10.0,1014.4,-12.0,0.0,SSW,2.0,Aotizhongxin,2016-02-17 15:00:00
26009,23.0,55.0,5.0,20.0,700.0,91.0,9.4,1013.9,-11.3,0.0,SW,2.8,Aotizhongxin,2016-02-17 16:00:00
26010,60.0,60.0,3.0,24.0,600.0,92.0,9.0,1013.6,-11.6,0.0,SW,2.6,Aotizhongxin,2016-02-17 17:00:00
26011,42.0,49.0,4.0,41.0,800.0,65.0,7.8,1013.8,-11.0,0.0,WSW,2.6,Aotizhongxin,2016-02-17 18:00:00
26012,47.0,60.0,7.0,57.0,900.0,45.0,6.9,1014.2,-10.4,0.0,WSW,1.6,Aotizhongxin,2016-02-17 19:00:00
26013,94.0,94.0,10.0,72.0,1200.0,30.0,7.2,1014.0,-9.7,0.0,SSW,1.5,Aotizhongxin,2016-02-17 20:00:00
26014,80.0,90.0,11.0,81.0,1400.0,15.0,5.2,1014.1,-9.0,0.0,WSW,1.8,Aotizhongxin,2016-02-17 21:00:00
26015,80.0,87.0,14.0,81.0,1400.0,10.0,4.7,1014.3,-9.5,0.0,W,1.7,Aotizhongxin,2016-02-17 22:00:00
26016,68.0,81.0,15.0,84.0,1600.0,6.0,3.4,1014.5,-8.9,0.0,W,1.8,Aotizhongxin,2016-02-17 23:00:00
26017,59.0,67.0,13.0,80.0,1600.0,8.0,1.7,1014.2,-8.7,0.0,W,1.0,Aotizhongxin,2016-02-18 00:00:00
26018,30.0,38.0,3.0,39.0,800.0,45.0,7.0,1014.1,-15.8,0.0,NW,2.7,Aotizhongxin,2016-02-18 01:00:00
26019,18.0,39.0,2.0,21.0,500.0,65.0,7.0,1013.5,-16.5,0.0,NW,4.1,Aotizhongxin,2016-02-18 02:00:00
26020,22.0,57.0,2.0,12.0,400.0,74.0,6.8,1012.8,-16.6,0.0,NW,6.0,Aotizhongxin,2016-02-18 03:00:00
26021,21.0,68.0,2.0,10.0,400.0,74.0,6.4,1013.1,-16.9,0.0,WNW,4.8,Aotizhongxin,2016-02-18 04:00:00
26022,15.0,61.0,2.0,9.0,400.0,77.0,5.2,1013.7,-18.6,0.0,WNW,5.1,Aotizhongxin,2016-02-18 05:00:00
26023,8.0,57.0,2.0,7.0,300.0,79.0,4.2,1014.3,-18.1,0.0,WNW,4.6,Aotizhongxin,2016-02-18 06:00:00
26024,6.0,36.0,2.0,15.0,300.0,70.0,3.5,1015.1,-17.4,0.0,WNW,7.3,Aotizhongxin,2016-02-18 07:00:00
26025,5.0,29.0,2.0,19.0,400.0,68.0,3.1,1016.7,-16.6,0.0,NW,4.4,Aotizhongxin,2016-02-18 08:00:00
26026,6.0,29.0,2.0,16.0,400.0,70.0,3.6,1017.2,-16.7,0.0,NW,4.7,Aotizhongxin,2016-02-18 09:00:00
26027,13.0,22.0,2.0,12.0,400.0,75.0,4.3,1017.9,-16.7,0.0,NW,5.3,Aotizhongxin,2016-02-18 10:00:00
26028,8.0,16.0,2.0,7.0,300.0,82.0,5.6,1018.1,-16.9,0.0,WNW,4.2,Aotizhongxin,2016-02-18 11:00:00
26029,9.0,12.0,2.0,6.0,300.0,85.0,6.4,1017.7,-16.9,0.0,WNW,4.4,Aotizhongxin,2016-02-18 12:00:00
26030,10.0,10.0,2.0,6.0,300.0,88.0,7.4,1016.4,-16.8,0.0,NW,4.4,Aotizhongxin,2016-02-18 13:00:00
26031,10.0,10.0,2.0,5.0,300.0,90.0,8.1,1016.0,-17.9,0.0,NNW,4.5,Aotizhongxin,2016-02-18 14:00:00
26032,9.0,14.0,2.0,6.0,300.0,92.0,8.5,1016.0,-17.6,0.0,WNW,5.3,Aotizhongxin,2016-02-18 15:00:00
26033,9.0,17.0,2.0,7.0,300.0,94.0,8.2,1016.1,-17.8,0.0,NW,6.8,Aotizhongxin,2016-02-18 16:00:00
26034,13.0,16.0,2.0,9.0,300.0,91.0,8.1,1015.9,-17.9,0.0,NW,4.5,Aotizhongxin,2016-02-18 17:00:00
26035,14.0,23.0,2.0,18.0,400.0,81.0,7.5,1016.7,-17.5,0.0,NW,4.1,Aotizhongxin,2016-02-18 18:00:00
26036,17.0,30.0,2.0,37.0,500.0,60.0,7.0,1018.2,-17.2,0.0,NW,1.8,Aotizhongxin,2016-02-18 19:00:00
26037,17.0,32.0,2.0,49.0,600.0,47.0,5.6,1019.1,-15.7,0.0,ENE,2.1,Aotizhongxin,2016-02-18 20:00:00
26038,23.0,40.0,7.0,47.0,700.0,46.0,5.0,1019.7,-16.2,0.0,NNE,1.1,Aotizhongxin,2016-02-18 21:00:00
26039,32.0,44.0,14.0,62.0,1100.0,26.0,4.4,1020.3,-14.0,0.0,E,1.3,Aotizhongxin,2016-02-18 22:00:00
26040,32.0,34.0,6.0,56.0,900.0,29.0,3.4,1020.4,-13.4,0.0,ESE,1.0,Aotizhongxin,2016-02-18 23:00:00
26041,25.0,25.0,3.0,45.0,700.0,38.0,3.2,1020.5,-14.0,0.0,ENE,1.0,Aotizhongxin,2016-02-19 00:00:00
26042,20.0,22.0,2.0,25.0,700.0,56.0,3.3,1020.8,-14.0,0.0,NE,1.1,Aotizhongxin,2016-02-19 01:00:00
26043,22.0,22.0,2.0,29.0,800.0,51.0,2.2,1021.0,-12.4,0.0,WSW,0.4,Aotizhongxin,2016-02-19 02:00:00
26044,22.0,22.0,2.0,37.0,700.0,40.0,2.2,1020.8,-11.7,0.0,ENE,1.3,Aotizhongxin,2016-02-19 03:00:00
26045,22.0,22.0,2.0,42.0,700.0,33.94703389830509,1.8,1020.9,-13.6,0.0,NE,1.2,Aotizhongxin,2016-02-19 04:00:00
26046,16.0,16.0,2.0,30.0,800.0,50.0,-0.1,1021.2,-12.4,0.0,NE,0.9,Aotizhongxin,2016-02-19 05:00:00
26047,18.0,19.0,2.0,29.0,700.0,46.0,0.4,1021.6,-11.3,0.0,ENE,1.4,Aotizhongxin,2016-02-19 06:00:00
26048,17.0,24.0,2.0,60.0,900.0,15.0,0.8,1022.2,-11.9,0.0,ENE,1.0,Aotizhongxin,2016-02-19 07:00:00
26049,15.0,24.0,3.0,50.0,900.0,28.0,1.4,1023.0,-12.4,0.0,NE,0.7,Aotizhongxin,2016-02-19 08:00:00
26050,18.0,26.0,3.0,54.0,900.0,25.0,2.2,1023.5,-12.4,0.0,ENE,1.9,Aotizhongxin,2016-02-19 09:00:00
26051,26.0,85.0,14.55078125,36.0,700.0,43.0,4.1,1024.0,-13.7,0.0,NW,2.2,Aotizhongxin,2016-02-19 10:00:00
26052,24.0,81.0,6.0,14.0,400.0,73.0,4.7,1024.3,-15.8,0.0,WNW,4.2,Aotizhongxin,2016-02-19 11:00:00
26053,21.0,61.0,4.0,9.0,300.0,82.0,5.0,1024.1,-16.8,0.0,WNW,5.9,Aotizhongxin,2016-02-19 12:00:00
26054,19.0,57.0,4.0,7.0,300.0,84.0,5.6,1024.0,-16.9,0.0,NW,5.3,Aotizhongxin,2016-02-19 13:00:00
26055,17.0,35.0,2.0,6.0,300.0,87.0,5.6,1024.0,-19.9,0.0,NNW,4.5,Aotizhongxin,2016-02-19 14:00:00
26056,7.0,17.0,2.0,5.0,200.0,87.0,5.5,1024.1,-20.0,0.0,NW,3.0,Aotizhongxin,2016-02-19 15:00:00
26057,8.0,16.0,2.0,5.0,200.0,87.0,5.1,1025.0,-21.1,0.0,NNW,3.7,Aotizhongxin,2016-02-19 16:00:00
26058,7.0,16.0,2.0,7.0,200.0,83.0,4.4,1025.9,-20.1,0.0,NNW,4.2,Aotizhongxin,2016-02-19 17:00:00
26059,6.0,19.0,2.0,9.0,200.0,79.0,3.1,1027.0,-21.9,0.0,N,3.3,Aotizhongxin,2016-02-19 18:00:00
26060,7.0,17.0,3.0,12.0,300.0,73.0,2.1,1028.1,-21.2,0.0,NNE,3.2,Aotizhongxin,2016-02-19 19:00:00
26061,9.0,18.0,6.0,14.0,400.0,70.0,1.8,1029.0,-20.7,0.0,N,3.1,Aotizhongxin,2016-02-19 20:00:00
26062,10.0,20.0,9.0,16.0,400.0,66.0,1.1,1029.6,-20.0,0.0,N,3.3,Aotizhongxin,2016-02-19 21:00:00
26063,10.0,13.0,7.0,16.0,300.0,65.0,0.1,1029.9,-20.3,0.0,NE,2.2,Aotizhongxin,2016-02-19 22:00:00
26064,9.0,14.0,5.0,23.0,400.0,57.0,-0.3,1029.9,-20.6,0.0,NNE,2.5,Aotizhongxin,2016-02-19 23:00:00
26065,11.0,11.0,7.0,24.0,400.0,55.0,-1.8,1029.7,-19.3,0.0,NE,1.7,Aotizhongxin,2016-02-20 00:00:00
26066,8.0,10.0,7.0,14.0,400.0,64.0,-1.8,1029.5,-18.8,0.0,NE,1.8,Aotizhongxin,2016-02-20 01:00:00
26067,6.0,10.0,6.0,16.0,400.0,61.0,-2.4,1029.3,-18.5,0.0,NE,1.2,Aotizhongxin,2016-02-20 02:00:00
26068,4.0,10.0,6.0,10.0,400.0,64.0,-1.8,1029.1,-18.4,0.0,NNE,1.5,Aotizhongxin,2016-02-20 03:00:00
26069,10.0,10.0,5.0,14.0,400.0,59.0,-1.4,1029.0,-18.5,0.0,NNW,2.6,Aotizhongxin,2016-02-20 04:00:00
26070,4.0,13.0,7.0,11.0,400.0,64.0,-1.8,1029.2,-18.8,0.0,NW,2.2,Aotizhongxin,2016-02-20 05:00:00
26071,5.0,9.0,6.0,10.0,400.0,67.0,-1.9,1029.1,-20.9,0.0,NW,2.5,Aotizhongxin,2016-02-20 06:00:00
26072,7.0,13.0,6.0,10.0,300.0,70.0,-2.1,1028.8,-23.3,0.0,WNW,4.2,Aotizhongxin,2016-02-20 07:00:00
26073,7.0,17.0,5.0,10.0,300.0,72.0,-1.6,1029.2,-22.9,0.0,NW,5.2,Aotizhongxin,2016-02-20 08:00:00
26074,9.0,16.0,6.0,8.0,400.0,74.0,-1.3,1029.7,-23.3,0.0,NW,4.1,Aotizhongxin,2016-02-20 09:00:00
26075,74.875,95.51612903225806,14.55078125,51.43285528031291,1352.6588845654994,50.38341968911917,-0.2,1029.0,-23.1,0.0,WNW,4.5,Aotizhongxin,2016-02-20 10:00:00
26076,8.0,11.0,5.0,5.0,300.0,79.0,0.1,1028.3,-23.6,0.0,NW,5.1,Aotizhongxin,2016-02-20 11:00:00
26077,9.0,9.0,4.0,5.0,300.0,81.0,1.0,1027.0,-22.8,0.0,NW,6.0,Aotizhongxin,2016-02-20 12:00:00
26078,10.0,10.0,6.0,6.0,300.0,81.0,1.7,1025.6,-22.2,0.0,NNW,5.4,Aotizhongxin,2016-02-20 13:00:00
26079,18.0,18.0,6.0,6.0,300.0,84.0,2.9,1023.9,-22.1,0.0,NW,3.6,Aotizhongxin,2016-02-20 14:00:00
26080,20.0,23.0,7.0,8.0,400.0,87.0,3.3,1022.8,-21.7,0.0,NW,4.1,Aotizhongxin,2016-02-20 15:00:00
26081,17.0,21.0,5.0,8.0,300.0,89.0,3.5,1022.2,-22.4,0.0,NW,2.9,Aotizhongxin,2016-02-20 16:00:00
26082,17.0,22.0,4.0,8.0,300.0,90.0,3.2,1022.1,-21.8,0.0,NW,3.5,Aotizhongxin,2016-02-20 17:00:00
26083,17.0,26.0,4.0,11.0,400.0,86.0,2.4,1022.1,-21.7,0.0,W,2.0,Aotizhongxin,2016-02-20 18:00:00
26084,16.0,31.0,6.0,28.0,500.0,65.0,1.5,1022.8,-21.7,0.0,W,1.5,Aotizhongxin,2016-02-20 19:00:00
26085,20.0,31.0,6.0,51.0,500.0,38.0,-0.5,1023.0,-20.2,0.0,W,1.3,Aotizhongxin,2016-02-20 20:00:00
26086,20.0,31.0,8.0,60.0,600.0,28.0,0.7,1023.0,-21.6,0.0,SW,1.9,Aotizhongxin,2016-02-20 21:00:00
26087,35.0,45.0,13.0,65.0,800.0,24.0,-0.6,1023.0,-20.3,0.0,E,1.0,Aotizhongxin,2016-02-20 22:00:00
26088,36.0,50.0,13.0,64.0,900.0,23.0,-3.5,1023.1,-16.5,0.0,ESE,1.1,Aotizhongxin,2016-02-20 23:00:00
26089,37.0,45.0,16.0,78.0,1100.0,9.0,-3.4,1022.8,-15.1,0.0,E,1.0,Aotizhongxin,2016-02-21 00:00:00
26090,56.0,75.0,33.0,82.0,2000.0,7.0,-3.6,1023.0,-13.8,0.0,ENE,0.9,Aotizhongxin,2016-02-21 01:00:00
26091,69.0,94.0,45.0,81.0,2500.0,7.0,-4.5,1023.1,-13.4,0.0,NE,1.3,Aotizhongxin,2016-02-21 02:00:00
26092,67.0,79.0,40.0,76.0,2200.0,7.0,-3.6,1022.9,-15.0,0.0,E,1.2,Aotizhongxin,2016-02-21 03:00:00
26093,45.0,49.0,15.0,53.0,1400.0,33.94703389830509,-5.7,1022.8,-13.3,0.0,E,1.2,Aotizhongxin,2016-02-21 04:00:00
26094,34.0,39.0,9.0,53.0,1200.0,21.0,-6.7,1022.9,-13.6,0.0,ENE,0.9,Aotizhongxin,2016-02-21 05:00:00
26095,42.0,47.0,10.0,64.0,1400.0,7.0,-7.0,1023.7,-13.5,0.0,NW,0.1,Aotizhongxin,2016-02-21 06:00:00
26096,41.0,45.0,8.0,63.0,1400.0,5.0,-7.3,1024.0,-13.5,0.0,E,0.9,Aotizhongxin,2016-02-21 07:00:00
26097,39.0,46.0,12.0,60.0,1700.0,9.0,-5.3,1024.4,-13.6,0.0,ENE,1.4,Aotizhongxin,2016-02-21 08:00:00
26098,30.0,42.0,14.0,41.0,1200.0,27.0,-3.4,1024.6,-13.9,0.0,E,1.5,Aotizhongxin,2016-02-21 09:00:00
26099,60.0,72.0,29.0,52.0,1700.0,25.0,-1.0,1024.3,-13.9,0.0,E,1.4,Aotizhongxin,2016-02-21 10:00:00
26100,94.0,103.0,35.0,66.0,2300.0,23.0,1.1,1024.2,-13.8,0.0,SE,1.4,Aotizhongxin,2016-02-21 11:00:00
26101,125.0,131.0,40.0,78.0,2700.0,26.0,3.0,1023.3,-14.2,0.0,S,2.2,Aotizhongxin,2016-02-21 12:00:00
26102,107.0,116.0,36.0,57.0,1900.0,49.0,4.4,1022.4,-12.6,0.0,SW,3.0,Aotizhongxin,2016-02-21 13:00:00
26103,77.0,105.0,32.0,34.0,1100.0,70.0,4.9,1021.1,-11.3,0.0,SSW,2.7,Aotizhongxin,2016-02-21 14:00:00
26104,89.0,115.0,37.0,32.0,1000.0,72.0,5.1,1020.1,-11.1,0.0,SSW,2.1,Aotizhongxin,2016-02-21 15:00:00
26105,81.0,131.0,26.0,30.0,900.0,74.0,5.4,1019.8,-10.8,0.0,SSW,3.5,Aotizhongxin,2016-02-21 16:00:00
26106,83.0,148.0,27.0,32.0,900.0,67.0,5.0,1019.9,-10.0,0.0,SW,2.2,Aotizhongxin,2016-02-21 17:00:00
26107,87.0,149.0,26.0,38.0,1000.0,57.0,4.6,1020.7,-10.3,0.0,SSW,3.0,Aotizhongxin,2016-02-21 18:00:00
26108,97.0,157.0,33.0,48.0,1200.0,43.0,4.1,1020.7,-9.3,0.0,SSW,2.5,Aotizhongxin,2016-02-21 19:00:00
26109,111.0,172.0,38.0,50.0,1300.0,38.0,3.3,1020.8,-9.0,0.0,WSW,2.6,Aotizhongxin,2016-02-21 20:00:00
26110,130.0,185.0,42.0,55.0,1400.0,31.0,2.8,1021.3,-8.9,0.0,SSW,1.2,Aotizhongxin,2016-02-21 21:00:00
26111,137.0,184.0,45.0,61.0,1600.0,24.0,1.0,1021.4,-9.9,0.0,ESE,2.1,Aotizhongxin,2016-02-21 22:00:00
26112,136.0,176.0,46.0,70.0,1900.0,15.0,-0.3,1021.0,-8.0,0.0,E,1.8,Aotizhongxin,2016-02-21 23:00:00
26113,109.0,135.0,38.0,75.0,2400.0,6.0,-0.9,1020.9,-7.5,0.0,ESE,2.4,Aotizhongxin,2016-02-22 00:00:00
26114,118.0,133.0,23.0,76.0,2400.0,5.0,-0.9,1020.9,-7.1,0.0,NNE,1.1,Aotizhongxin,2016-02-22 01:00:00
26115,126.0,129.0,18.0,73.0,2200.0,4.0,-1.5,1021.0,-6.8,0.0,ENE,1.6,Aotizhongxin,2016-02-22 02:00:00
26116,127.0,131.0,16.0,70.0,2400.0,4.0,-2.8,1020.8,-7.0,0.0,ENE,0.9,Aotizhongxin,2016-02-22 03:00:00
26117,120.0,125.0,21.0,69.0,2500.0,4.0,-3.2,1020.3,-6.8,0.0,ENE,0.8,Aotizhongxin,2016-02-22 04:00:00
26118,126.0,129.0,25.0,71.0,2400.0,4.0,-4.0,1020.5,-6.6,0.0,NE,0.1,Aotizhongxin,2016-02-22 05:00:00
26119,124.0,127.0,27.0,71.0,2500.0,4.0,-4.6,1020.8,-7.4,0.0,E,0.3,Aotizhongxin,2016-02-22 06:00:00
26120,132.0,139.0,26.0,74.0,2800.0,4.0,-4.9,1021.5,-7.5,0.0,NE,0.1,Aotizhongxin,2016-02-22 07:00:00
26121,134.0,148.0,29.0,74.0,2900.0,5.0,-3.8,1022.2,-6.7,0.0,E,0.9,Aotizhongxin,2016-02-22 08:00:00
26122,153.0,166.0,47.0,68.0,2600.0,10.0,0.7,1022.6,-7.1,0.0,NE,1.4,Aotizhongxin,2016-02-22 09:00:00
26123,168.0,173.0,55.0,65.0,2600.0,18.0,2.5,1022.7,-8.5,0.0,ENE,2.4,Aotizhongxin,2016-02-22 10:00:00
26124,140.0,140.0,44.0,46.0,1800.0,41.0,5.5,1022.5,-13.0,0.0,N,4.2,Aotizhongxin,2016-02-22 11:00:00
26125,68.0,72.0,20.0,27.0,1000.0,65.0,6.6,1022.4,-16.8,0.0,NW,5.4,Aotizhongxin,2016-02-22 12:00:00
26126,16.0,31.0,5.0,12.0,500.0,83.0,7.7,1022.3,-18.2,0.0,NW,4.8,Aotizhongxin,2016-02-22 13:00:00
26127,18.0,46.0,5.0,12.0,500.0,86.0,7.8,1022.1,-19.9,0.0,NW,6.6,Aotizhongxin,2016-02-22 14:00:00
26128,16.0,34.0,3.0,11.0,400.0,88.0,7.4,1022.4,-20.2,0.0,NW,6.3,Aotizhongxin,2016-02-22 15:00:00
26129,86.0,86.0,3.0,11.0,400.0,87.0,7.1,1022.9,-19.5,0.0,WNW,5.8,Aotizhongxin,2016-02-22 16:00:00
26130,72.93107932379714,45.0,2.0,12.0,400.0,84.0,6.3,1023.6,-20.2,0.0,NW,7.0,Aotizhongxin,2016-02-22 17:00:00
26131,4.0,36.0,2.0,14.0,400.0,82.0,5.3,1025.0,-19.3,0.0,NW,4.6,Aotizhongxin,2016-02-22 18:00:00
26132,14.0,44.0,4.0,18.0,400.0,75.0,4.6,1026.3,-18.4,0.0,NW,4.0,Aotizhongxin,2016-02-22 19:00:00
26133,18.0,57.0,7.0,15.0,400.0,75.0,3.6,1027.7,-17.3,0.0,NW,4.0,Aotizhongxin,2016-02-22 20:00:00
26134,29.0,69.0,12.0,20.0,500.0,67.0,2.6,1029.6,-15.5,0.0,N,4.1,Aotizhongxin,2016-02-22 21:00:00
26135,28.0,61.0,12.0,22.0,500.0,62.0,1.5,1030.6,-15.5,0.0,NNE,3.7,Aotizhongxin,2016-02-22 22:00:00
26136,33.0,59.0,13.0,21.0,500.0,61.0,1.0,1031.3,-16.0,0.0,NNW,3.5,Aotizhongxin,2016-02-22 23:00:00
26137,23.0,35.0,10.0,18.0,500.0,63.0,0.4,1031.7,-16.0,0.0,NW,4.4,Aotizhongxin,2016-02-23 00:00:00
26138,16.0,30.0,9.0,17.0,500.0,63.0,0.6,1032.3,-15.9,0.0,NW,3.2,Aotizhongxin,2016-02-23 01:00:00
26139,18.0,29.0,9.0,21.0,500.0,57.0,-0.1,1032.6,-16.0,0.0,NNW,1.2,Aotizhongxin,2016-02-23 02:00:00
26140,18.0,30.0,12.0,25.0,500.0,53.0,-0.3,1032.5,-15.4,0.0,NW,1.5,Aotizhongxin,2016-02-23 03:00:00
26141,21.0,31.0,12.0,27.0,600.0,33.94703389830509,-0.5,1032.5,-15.6,0.0,NNW,1.6,Aotizhongxin,2016-02-23 04:00:00
26142,11.0,19.0,6.0,12.0,500.0,63.0,-1.0,1033.1,-17.7,0.0,NW,3.2,Aotizhongxin,2016-02-23 05:00:00
26143,8.0,15.0,5.0,15.0,400.0,63.0,-1.5,1033.4,-17.7,0.0,NW,3.2,Aotizhongxin,2016-02-23 06:00:00
26144,5.0,13.0,7.0,19.0,500.0,59.0,-2.0,1033.8,-18.6,0.0,NW,2.6,Aotizhongxin,2016-02-23 07:00:00
26145,7.0,20.0,9.0,28.0,500.0,52.0,-1.4,1034.8,-18.9,0.0,NW,2.5,Aotizhongxin,2016-02-23 08:00:00
26146,9.0,21.0,9.0,15.0,400.0,64.0,-1.1,1035.5,-20.2,0.0,NNW,3.4,Aotizhongxin,2016-02-23 09:00:00
26147,7.0,15.0,5.0,8.0,300.0,74.0,-0.5,1036.0,-20.8,0.0,N,3.3,Aotizhongxin,2016-02-23 10:00:00
26148,9.0,15.0,5.0,6.0,300.0,77.0,-0.3,1036.1,-20.6,0.0,NW,4.4,Aotizhongxin,2016-02-23 11:00:00
26149,13.0,19.0,6.0,7.0,300.0,78.0,0.8,1035.7,-21.6,0.0,N,3.8,Aotizhongxin,2016-02-23 12:00:00
26150,11.0,11.0,5.0,5.0,300.0,81.0,1.2,1034.7,-22.7,0.0,N,4.0,Aotizhongxin,2016-02-23 13:00:00
26151,11.0,14.0,6.0,6.0,300.0,82.0,2.3,1033.8,-22.5,0.0,NNW,3.8,Aotizhongxin,2016-02-23 14:00:00
26152,34.0,34.0,5.0,6.0,300.0,84.0,2.4,1033.3,-24.2,0.0,N,3.8,Aotizhongxin,2016-02-23 15:00:00
26153,19.0,19.0,4.0,6.0,300.0,82.0,1.8,1033.5,-23.8,0.0,N,4.0,Aotizhongxin,2016-02-23 16:00:00
26154,7.0,10.0,4.0,7.0,300.0,80.0,1.6,1033.3,-23.9,0.0,NNE,2.8,Aotizhongxin,2016-02-23 17:00:00
26155,11.0,13.0,6.0,12.0,300.0,74.0,0.6,1033.9,-23.1,0.0,NNE,1.9,Aotizhongxin,2016-02-23 18:00:00
26156,10.0,19.0,8.0,18.0,400.0,66.0,0.1,1034.3,-23.6,0.0,N,2.5,Aotizhongxin,2016-02-23 19:00:00
26157,14.0,18.0,9.0,20.0,400.0,63.0,-0.6,1034.5,-22.7,0.0,N,2.5,Aotizhongxin,2016-02-23 20:00:00
26158,14.0,20.0,14.0,25.0,500.0,58.0,-1.4,1034.7,-22.7,0.0,N,1.4,Aotizhongxin,2016-02-23 21:00:00
26159,18.0,18.0,8.0,26.0,400.0,57.0,-2.9,1035.0,-20.7,0.0,ENE,0.7,Aotizhongxin,2016-02-23 22:00:00
26160,9.0,11.0,6.0,24.0,400.0,59.0,-3.4,1034.7,-19.8,0.0,ENE,1.4,Aotizhongxin,2016-02-23 23:00:00
26161,15.0,19.0,7.0,29.0,500.0,51.0,-4.2,1034.6,-20.0,0.0,ENE,0.7,Aotizhongxin,2016-02-24 00:00:00
26162,14.0,15.0,7.0,28.0,500.0,51.0,-5.0,1034.6,-18.8,0.0,NE,0.8,Aotizhongxin,2016-02-24 01:00:00
26163,15.0,18.0,8.0,39.0,600.0,39.0,-5.9,1034.3,-18.0,0.0,NNE,0.7,Aotizhongxin,2016-02-24 02:00:00
26164,16.0,16.0,7.0,44.0,700.0,30.0,-6.2,1033.9,-17.0,0.0,NE,0.9,Aotizhongxin,2016-02-24 03:00:00
26165,27.0,30.0,14.0,65.0,1000.0,9.0,-6.3,1033.2,-17.1,0.0,E,0.6,Aotizhongxin,2016-02-24 04:00:00
26166,37.0,37.0,19.0,61.0,1200.0,13.0,-6.4,1033.1,-16.7,0.0,ENE,2.1,Aotizhongxin,2016-02-24 05:00:00
