"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","6.25","","","","2"
"2002-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.59","","","","2"
"2002-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.52","","","","2"
"2002-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.22","","","","2"
"2002-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.21","","","","2"
"2002-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.15","","","","2"
"2003-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.26","","","","2"
"2003-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.21","","","","2"
"2003-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.20","","","","2"
"2003-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.05","","","","2"
"2003-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.14","","","","2"
"2003-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.10","","","","2"
"2003-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.01","","","","2"
"2003-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.02","","","","2"
"2003-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.33","","","","2"
"2003-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.07","","","","2"
"2003-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.17","","","","2"
"2003-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.36","","","","2"
"2004-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.29","","","","2"
"2004-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.23","","","","2"
"2004-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.21","","","","2"
"2004-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.27","","","","2"
"2004-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.22","","","","2"
"2004-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.52","","","","2"
"2004-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.91","","","","2"
"2004-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.93","","","","2"
"2004-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.65","","","","2"
"2004-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.25","","","","2"
"2004-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.22","","","","2"
"2004-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.34","","","","2"
"2005-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.36","","","","2"
"2005-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.49","","","","2"
"2005-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.41","","","","2"
"2005-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.50","","","","2"
"2005-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.46","","","","2"
"2005-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.77","","","","2"
"2005-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.20","","","","2"
"2005-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.55","","","","2"
"2005-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.50","","","","2"
"2005-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.50","","","","2"
"2005-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.31","","","","2"
"2005-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.33","","","","2"
"2006-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.85","","","","2"
"2006-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.72","","","","2"
"2006-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.68","","","","2"
"2006-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.63","","","","2"
"2006-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.08","","","","2"
"2006-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.35","","","","2"
"2006-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.55","","","","2"
"2006-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.70","","","","2"
"2006-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.73","","","","2"
"2006-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.47","","","","2"
"2006-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.45","","","","2"
"2006-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.39","","","","2"
"2007-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.46","","","","2"
"2007-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.36","","","","2"
"2007-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.28","","","","2"
"2007-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.06","","","","2"
"2007-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.29","","","","2"
"2007-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.47","","","","2"
"2007-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.68","","","","2"
"2007-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.98","","","","2"
"2007-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.30","","","","2"
"2007-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.04","","","","2"
"2007-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.64","","","","2"
"2007-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.75","","","","2"
"2008-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.65","","","","2"
"2008-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.84","","","","2"
"2008-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.78","","","","2"
"2008-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.97","","","","2"
"2008-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.14","","","","2"
"2008-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.55","","","","2"
"2008-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.86","","","","2"
"2008-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.53","","","","2"
"2008-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.46","","","","2"
"2008-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.79","","","","2"
"2008-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.16","","","","2"
"2008-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.19","","","","2"
"2009-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.22","","","","2"
"2009-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.43","","","","2"
"2009-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.43","","","","2"
"2009-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.13","","","","2"
"2009-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.49","","","","2"
"2009-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.62","","","","2"
"2009-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.65","","","","2"
"2009-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.70","","","","2"
"2009-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.28","","","","2"
"2009-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.52","","","","2"
"2009-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.52","","","","2"
"2009-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.27","","","","2"
"2010-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.11","","","","2"
"2010-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.25","","","","2"
"2010-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.24","","","","2"
"2010-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.22","","","","2"
"2010-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.28","","","","2"
"2010-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.38","","","","2"
"2010-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.92","","","","2"
"2010-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.28","","","","2"
"2010-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.73","","","","2"
"2010-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.30","","","","2"
"2010-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.61","","","","2"
"2010-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.49","","","","2"
"2011-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.29","","","","2"
"2011-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.66","","","","2"
"2011-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.83","","","","2"
"2011-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.88","","","","2"
"2011-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.95","","","","2"
"2011-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.24","","","","2"
"2011-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","6.05","","","","2"
"2011-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","6.15","","","","2"
"2011-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.82","","","","2"
"2011-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.34","","","","2"
"2011-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.35","","","","2"
"2011-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.29","","","","2"
"2012-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.41","","","","2"
"2012-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.45","","","","2"
"2012-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.32","","","","2"
"2012-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.37","","","","2"
"2012-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.35","","","","2"
"2012-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.65","","","","2"
"2012-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.85","","","","2"
"2012-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.77","","","","2"
"2012-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.30","","","","2"
"2012-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.08","","","","2"
"2012-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.12","","","","2"
"2012-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.87","","","","2"
"2013-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.29","","","","2"
"2013-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.20","","","","2"
"2013-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.80","","","","2"
